,REF_BACEN,NU_ORDEM,DT_EMISSAO,DT_VENCIMENTO,CD_ESTADO,CD_EMPREENDIMENTO,idPrograma,idIrrigacao,CD_TIPO_AGRICULTURA,idCiclo,CD_TIPO_CULTIVO,idGrao,DT_FIM_COLHEITA,DT_FIM_PLANTIO,DT_INIC_COLHEITA,DT_INIC_PLANTIO,DT_COMUNICACAO,idCultivar,idSolo,idEvento
2557,508452839,1,30/05/2019,15/04/2020,PR,"1,20E+13",1.0,2.0,3.0,24.0,6.0,0.0,08/02/2020,06/03/2019,08/02/2020,03/06/2019,22/11/2019,1.0,9.0,79.0
2558,509506670,1,09/12/2019,15/02/2021,PR,"1,20E+13",1.0,1.0,7.0,22.0,2.0,3.0,29/06/2020,02/20/2020 ,28/06/2020,19/02/2020,07/07/2020,1.0,3.0,48.0
2561,508908385,1,23/08/2019,19/08/2020,RS,"1,20E+13",1.0,1.0,7.0,22.0,2.0,8.0,01/04/2020,11/30/2019 ,01/03/2020,01/10/2019,18/03/2020,3.0,3.0,48.0
2577,512448454,1,03/08/2021,27/08/2022,SC,"1,20E+13",1.0,1.0,3.0,22.0,0.0,8.0,28/02/2022,09/30/2021 ,22/02/2022,22/09/2021,09/03/2022,99.0,9.0,48.0
2578,510423128,1,20/07/2020,04/10/2021,RS,"1,20E+13",1.0,1.0,3.0,0.0,0.0,0.0,,,,,24/09/2020,11.0,2.0,86.0
2580,511786265,1,01/04/2021,31/03/2022,SC,"1,20E+13",1.0,4.0,3.0,22.0,0.0,0.0,30/12/2021,,20/11/2021,,29/09/2021,99.0,9.0,31.0
2581,514295962,1,28/07/2022,26/07/2023,RS,"1,20E+13",1.0,1.0,3.0,22.0,0.0,8.0,20/02/2023,08/25/2022 ,16/01/2023,04/08/2022,02/12/2022,1.0,3.0,48.0
2582,510413521,1,17/07/2020,25/03/2021,RS,"1,20E+13",1.0,1.0,3.0,22.0,0.0,0.0,15/12/2020,,15/11/2020,,17/08/2020,11.0,2.0,31.0
2595,506427553,1,28/03/2018,19/02/2019,SE,"1,20E+13",1.0,0.0,3.0,2.0,1.0,8.0,08/10/2018,06/20/2018 ,20/07/2018,01/04/2018,22/08/2018,1.0,3.0,48.0
2597,508223513,1,10/04/2019,02/04/2020,SC,"1,20E+13",1.0,4.0,3.0,22.0,1.0,0.0,30/12/2019,08/30/2019 ,01/11/2019,01/07/2019,25/10/2019,1.0,2.0,31.0
2598,510267540,1,18/06/2020,29/01/2021,RS,"1,20E+13",1.0,1.0,5.0,22.0,0.0,8.0,30/10/2020,07/05/2020,15/10/2020,15/06/2020,09/10/2020,3.0,3.0,24.0
2604,506450303,1,05/04/2018,15/11/2018,PR,"1,20E+13",50.0,1.0,3.0,22.0,2.0,3.0,10/10/2018,05/18/2018 ,08/10/2018,16/05/2018,13/09/2018,2.0,3.0,24.0
2612,512394723,1,27/07/2021,23/05/2022,PR,"1,20E+13",1.0,1.0,7.0,22.0,0.0,8.0,22/02/2022,10/15/2021 ,20/02/2022,13/10/2021,10/01/2022,1.0,3.0,48.0
2614,510341209,1,07/07/2020,15/04/2021,PR,"1,20E+13",1.0,1.0,5.0,22.0,0.0,8.0,15/01/2021,10/30/2020 ,01/01/2021,21/09/2020,20/11/2020,1.0,3.0,48.0
2615,509366986,1,11/11/2019,15/01/2021,PR,"1,20E+13",1.0,1.0,7.0,22.0,2.0,3.0,14/06/2020,02/05/2020,14/06/2020,05/02/2020,21/05/2020,1.0,3.0,48.0
2616,513980460,1,13/06/2022,19/01/2023,RS,"1,20E+13",50.0,1.0,3.0,22.0,0.0,8.0,20/11/2022,07/20/2022 ,15/10/2022,10/06/2022,10/11/2022,6.0,3.0,24.0
2618,514561115,1,26/08/2022,28/04/2023,RS,"1,20E+13",1.0,1.0,3.0,22.0,0.0,8.0,30/01/2023,09/20/2022 ,01/01/2023,01/09/2022,22/12/2022,1.0,3.0,48.0
2624,510491905,1,28/07/2020,10/05/2021,RS,"1,20E+13",1.0,1.0,5.0,22.0,0.0,8.0,10/02/2021,09/15/2020 ,20/01/2021,05/09/2020,08/02/2021,1.0,3.0,48.0
2625,511596081,1,19/02/2021,17/06/2022,RS,"1,20E+13",1.0,1.0,3.0,22.0,0.0,8.0,19/09/2021,06/10/2021,19/09/2021,01/06/2021,14/10/2021,2.0,3.0,17.0
2632,514211797,1,20/07/2022,10/07/2023,RS,"1,20E+13",1.0,1.0,5.0,22.0,0.0,8.0,01/05/2023,10/30/2022 ,01/03/2023,30/08/2022,04/11/2022,1.0,2.0,24.0
2636,508135253,1,19/03/2019,20/02/2020,RS,"1,20E+13",1.0,1.0,3.0,22.0,2.0,8.0,28/10/2019,06/20/2019 ,27/09/2019,20/05/2019,21/10/2019,2.0,2.0,24.0
2637,513689098,1,07/04/2022,23/12/2022,PR,"1,20E+13",1.0,1.0,3.0,22.0,0.0,8.0,15/09/2022,05/15/2022 ,10/09/2022,12/05/2022,26/09/2022,99.0,3.0,24.0
2641,511613692,1,24/02/2021,07/02/2022,RS,"1,20E+13",1.0,1.0,3.0,22.0,0.0,8.0,10/11/2021,07/31/2021 ,25/10/2021,15/06/2021,05/11/2021,3.0,9.0,17.0
2646,506559287,1,27/04/2018,05/02/2019,RS,"1,20E+13",1.0,1.0,3.0,22.0,2.0,8.0,17/12/2018,07/20/2018 ,30/08/2018,01/06/2018,30/10/2018,3.0,3.0,24.0
2647,512434942,1,30/07/2021,13/10/2022,RS,"1,20E+13",50.0,1.0,5.0,22.0,0.0,3.0,24/05/2022,12/20/2021 ,20/04/2022,20/10/2021,03/03/2022,99.0,2.0,48.0
2648,513589508,1,17/03/2022,15/01/2023,RS,"1,20E+13",1.0,1.0,5.0,22.0,0.0,8.0,06/11/2022,07/10/2022,16/10/2022,21/05/2022,11/10/2022,99.0,9.0,24.0
2654,9931579,1,10/05/2017,28/06/2018,RS,"1,20E+13",999.0,1.0,3.0,0.0,2.0,8.0,31/10/2017,06/30/2017 ,01/10/2017,01/06/2017,11/10/2017,3.0,3.0,17.0
2656,507420921,2,20/09/2018,15/08/2019,PR,"1,20E+13",1.0,1.0,7.0,22.0,2.0,8.0,22/01/2019,10/02/2018,21/01/2019,01/10/2018,28/01/2019,1.0,3.0,48.0
2661,513893853,1,25/05/2022,17/04/2023,SC,"1,20E+13",1.0,1.0,3.0,0.0,0.0,0.0,,,,,28/09/2022,6.0,3.0,24.0
2662,513709168,1,13/04/2022,11/01/2023,PR,"1,20E+13",1.0,1.0,3.0,22.0,0.0,8.0,10/09/2022,05/20/2022 ,01/09/2022,15/05/2022,29/09/2022,3.0,3.0,17.0
2664,506937393,1,18/07/2018,15/07/2019,RS,"1,20E+13",1.0,1.0,7.0,22.0,2.0,8.0,19/04/2019,12/20/2018 ,17/03/2019,17/11/2018,28/05/2019,1.0,3.0,135.0
2665,514024199,1,20/06/2022,20/02/2023,SE,"1,20E+13",1.0,0.0,3.0,0.0,0.0,8.0,30/12/2022,06/20/2022 ,01/12/2022,01/05/2022,28/09/2022,1.0,2.0,17.0
2673,508868724,1,19/08/2019,30/07/2020,RS,"1,20E+13",1.0,1.0,7.0,22.0,2.0,8.0,30/04/2020,12/10/2019,30/03/2020,05/11/2019,18/03/2020,99.0,3.0,48.0
2674,513202271,1,07/12/2021,15/07/2022,PR,"1,20E+13",1.0,1.0,3.0,22.0,3.0,3.0,16/05/2022,02/10/2022,16/05/2022,10/02/2022,24/05/2022,2.0,3.0,17.0
2676,513831144,1,12/05/2022,02/01/2023,PR,"1,20E+13",50.0,1.0,3.0,22.0,0.0,8.0,10/09/2022,05/16/2022 ,25/08/2022,10/05/2022,26/09/2022,1.0,3.0,17.0
2677,514438098,1,12/08/2022,17/07/2023,RS,"1,20E+13",1.0,1.0,3.0,22.0,0.0,8.0,30/04/2023,09/15/2022 ,01/04/2023,10/08/2022,16/12/2022,1.0,3.0,48.0
2678,513391582,1,21/01/2022,04/10/2022,PR,"1,20E+13",1.0,1.0,7.0,22.0,0.0,8.0,05/07/2022,01/31/2022 ,01/07/2022,30/01/2022,08/06/2022,99.0,3.0,110.0
2680,512590750,1,20/08/2021,09/08/2022,RS,"1,20E+13",1.0,1.0,5.0,22.0,0.0,8.0,10/05/2022,11/20/2021 ,15/04/2022,01/11/2021,03/03/2022,3.0,3.0,48.0
2683,512289144,1,14/07/2021,12/10/2022,RS,"1,20E+13",1.0,1.0,5.0,22.0,0.0,8.0,10/05/2022,11/30/2021 ,20/03/2022,25/10/2021,26/04/2022,2.0,3.0,48.0
2689,508193931,2,01/04/2019,20/11/2019,PR,"1,20E+13",999.0,1.0,3.0,22.0,2.0,8.0,25/09/2019,06/10/2019,15/08/2019,20/04/2019,29/08/2019,1.0,3.0,24.0
2697,512367395,1,23/07/2021,08/09/2022,RS,"1,20E+13",1.0,1.0,5.0,22.0,0.0,8.0,10/05/2022,11/30/2021 ,10/03/2022,20/10/2021,23/03/2022,99.0,3.0,48.0
2699,512389125,1,27/07/2021,14/10/2022,PR,"1,20E+13",50.0,1.0,7.0,22.0,0.0,8.0,15/02/2022,10/15/2021 ,12/02/2022,12/10/2021,19/01/2022,1.0,3.0,48.0
2700,510602797,1,12/08/2020,15/06/2021,RS,"1,20E+13",1.0,1.0,5.0,22.0,0.0,8.0,19/03/2021,10/25/2020 ,17/02/2021,25/09/2020,04/02/2021,1.0,3.0,48.0
2704,506570154,1,02/05/2018,13/02/2019,RS,"1,20E+13",1.0,1.0,3.0,22.0,2.0,8.0,15/11/2018,07/10/2018,15/10/2018,21/05/2018,25/10/2018,3.0,3.0,17.0
2711,512666278,1,31/08/2021,26/08/2022,RS,"1,20E+13",1.0,1.0,7.0,22.0,0.0,8.0,02/05/2022,12/30/2021 ,09/03/2022,19/11/2021,22/02/2022,1.0,3.0,48.0
2716,508921382,1,26/08/2019,17/10/2020,RS,"1,20E+13",1.0,1.0,7.0,22.0,2.0,8.0,20/04/2020,11/20/2019 ,01/04/2020,20/10/2019,02/04/2020,2.0,2.0,48.0
2718,510764183,1,02/09/2020,30/08/2021,RS,"1,20E+13",1.0,1.0,3.0,22.0,0.0,0.0,20/07/2021,,20/06/2021,,05/04/2021,11.0,2.0,48.0
2719,506095955,1,29/12/2017,15/05/2019,PR,"1,20E+13",1.0,1.0,7.0,22.0,2.0,3.0,23/07/2018,02/28/2018 ,05/07/2018,10/02/2018,05/06/2018,1.0,3.0,48.0
2721,510252753,1,17/06/2020,16/04/2021,SC,"1,20E+13",1.0,1.0,3.0,22.0,0.0,0.0,15/01/2021,,05/12/2020,,19/11/2020,99.0,9.0,48.0
2729,513409190,1,26/01/2022,31/10/2022,PR,"1,20E+13",999.0,1.0,7.0,22.0,0.0,3.0,15/08/2022,02/28/2022 ,05/08/2022,20/02/2022,27/07/2022,1.0,3.0,110.0
2730,506459971,1,09/04/2018,20/03/2019,SC,"1,20E+13",1.0,1.0,3.0,22.0,2.0,0.0,28/10/2018,06/05/2018,28/10/2018,05/06/2018,10/12/2018,3.0,3.0,110.0
2731,510391783,1,15/07/2020,09/07/2021,RS,"1,20E+13",1.0,1.0,7.0,22.0,0.0,8.0,16/04/2021,09/30/2020 ,16/02/2021,01/09/2020,02/12/2020,3.0,3.0,48.0
2733,512073347,1,04/06/2021,28/08/2022,PR,"1,20E+13",999.0,1.0,7.0,22.0,0.0,8.0,31/03/2022,10/31/2021 ,15/02/2022,20/09/2021,20/12/2021,1.0,3.0,48.0
2753,511755385,1,25/03/2021,15/03/2022,PR,"1,20E+13",1.0,1.0,3.0,22.0,0.0,8.0,18/10/2021,06/10/2021,27/09/2021,20/05/2021,29/09/2021,2.0,3.0,24.0
2761,508200053,1,03/04/2019,15/03/2020,PR,"1,20E+13",1.0,1.0,3.0,22.0,2.0,3.0,13/09/2019,04/21/2019 ,13/09/2019,21/04/2019,30/07/2019,1.0,3.0,24.0
2767,511830031,1,14/04/2021,14/04/2022,SC,"1,20E+13",1.0,1.0,3.0,22.0,0.0,0.0,15/01/2022,,15/12/2021,,02/12/2021,99.0,9.0,86.0
2771,509522206,1,11/12/2019,15/06/2020,RS,"1,20E+13",50.0,1.0,7.0,22.0,2.0,8.0,23/04/2020,12/15/2019 ,27/02/2020,20/10/2019,03/04/2020,2.0,3.0,48.0
2772,511900640,1,28/04/2021,30/03/2022,RS,"1,20E+13",50.0,1.0,5.0,22.0,0.0,8.0,30/10/2021,05/23/2021 ,25/10/2021,21/05/2021,14/10/2021,2.0,3.0,17.0
2774,511379369,1,23/12/2020,18/12/2021,PR,"1,20E+13",1.0,1.0,3.0,22.0,0.0,8.0,31/08/2021,05/31/2021 ,01/08/2021,21/04/2021,16/08/2021,1.0,3.0,24.0
2775,512538077,1,16/08/2021,15/07/2022,PR,"1,20E+13",1.0,1.0,7.0,22.0,0.0,8.0,15/04/2022,12/05/2021,15/02/2022,05/10/2021,06/01/2022,1.0,3.0,48.0
2780,512291209,1,14/07/2021,15/05/2022,PR,"1,20E+13",1.0,1.0,7.0,22.0,3.0,3.0,17/02/2022,10/15/2021 ,15/02/2022,13/10/2021,17/01/2022,1.0,3.0,48.0
2781,511971892,1,14/05/2021,15/01/2022,PR,"1,20E+13",1.0,1.0,3.0,22.0,3.0,3.0,12/11/2021,06/20/2021 ,12/10/2021,20/05/2021,21/09/2021,2.0,3.0,24.0
2792,509746600,3,,,,,,,,,,,,,,,,,,
2797,512806080,1,23/09/2021,20/08/2022,RS,"1,20E+13",1.0,1.0,7.0,22.0,0.0,8.0,25/04/2022,12/15/2021 ,10/03/2022,15/10/2021,23/03/2022,1.0,2.0,48.0
2799,514345804,1,03/08/2022,10/03/2023,RS,"1,20E+13",1.0,1.0,3.0,22.0,0.0,0.0,20/12/2022,,20/11/2022,,03/11/2022,99.0,3.0,17.0
2803,509740080,1,07/02/2020,02/11/2020,PR,"1,20E+13",1.0,1.0,3.0,22.0,0.0,8.0,05/05/2020,02/05/2020,03/05/2020,03/02/2020,29/04/2020,99.0,3.0,48.0
2808,509618946,1,02/01/2020,15/03/2021,RS,"1,20E+13",999.0,1.0,3.0,22.0,2.0,8.0,30/10/2020,07/05/2020,20/10/2020,15/06/2020,29/10/2020,2.0,3.0,48.0
2817,508152827,1,22/03/2019,08/07/2020,PR,"1,20E+13",1.0,1.0,3.0,22.0,2.0,8.0,15/10/2019,05/10/2019,10/10/2019,21/04/2019,17/09/2019,3.0,3.0,48.0
2818,507467579,1,26/09/2018,24/07/2019,PR,"1,20E+13",1.0,1.0,7.0,22.0,2.0,8.0,17/02/2019,10/12/2018,15/02/2019,10/10/2018,04/02/2019,1.0,3.0,48.0
2820,512322291,1,19/07/2021,20/04/2022,RS,"1,20E+13",1.0,1.0,3.0,22.0,0.0,0.0,25/01/2022,,10/01/2022,,15/10/2021,11.0,9.0,31.0
2821,506111391,1,11/01/2018,06/09/2018,PR,"1,20E+13",1.0,1.0,3.0,22.0,2.0,8.0,10/06/2018,02/10/2018,10/05/2018,01/02/2018,07/05/2018,1.0,3.0,48.0
2823,512694115,1,06/09/2021,15/06/2022,SC,"1,20E+13",1.0,4.0,3.0,22.0,0.0,0.0,25/04/2022,01/15/2022 ,11/03/2022,01/12/2021,10/02/2022,1.0,3.0,86.0
2824,10064104,1,02/06/2017,25/01/2018,RS,"1,20E+13",999.0,1.0,3.0,22.0,2.0,8.0,,,,,27/10/2017,3.0,3.0,17.0
2825,510692380,1,24/08/2020,25/04/2021,RS,"1,20E+13",50.0,1.0,7.0,22.0,0.0,8.0,20/02/2021,08/25/2020 ,15/02/2021,25/08/2020,18/01/2021,99.0,9.0,48.0
2826,510210451,1,08/06/2020,08/02/2021,SE,"1,20E+13",1.0,0.0,3.0,22.0,0.0,0.0,20/11/2020,05/30/2020 ,10/11/2020,01/04/2020,09/09/2020,1.0,3.0,48.0
2827,512731099,1,13/09/2021,10/07/2022,PR,"1,20E+13",1.0,1.0,7.0,22.0,0.0,8.0,10/04/2022,12/01/2021,10/02/2022,01/10/2021,03/01/2022,1.0,3.0,48.0
2833,512560507,1,18/08/2021,15/07/2022,RS,"1,20E+13",1.0,1.0,3.0,22.0,0.0,8.0,30/04/2022,11/15/2021 ,10/03/2022,16/09/2021,29/12/2021,99.0,9.0,48.0
2836,512288654,1,14/07/2021,08/09/2022,RS,"1,20E+13",1.0,1.0,5.0,22.0,0.0,8.0,10/05/2022,11/20/2021 ,10/03/2022,20/10/2021,03/02/2022,99.0,9.0,48.0
2837,513540322,1,07/03/2022,25/01/2023,PR,"1,20E+13",1.0,1.0,7.0,22.0,0.0,8.0,28/07/2022,02/28/2022 ,28/07/2022,28/02/2022,12/07/2022,1.0,3.0,110.0
2838,512251294,1,08/07/2021,20/06/2022,RS,"1,20E+13",1.0,1.0,7.0,22.0,0.0,8.0,10/04/2022,11/30/2021 ,20/03/2022,10/11/2021,28/12/2021,2.0,9.0,48.0
2850,512256331,1,08/07/2021,15/06/2022,RS,"1,20E+13",1.0,1.0,7.0,22.0,0.0,8.0,14/04/2022,12/05/2021,29/03/2022,19/11/2021,25/03/2022,2.0,3.0,48.0
2854,508631114,1,16/07/2019,28/09/2020,RS,"1,20E+13",1.0,1.0,7.0,22.0,2.0,8.0,01/05/2020,12/15/2019 ,20/03/2020,01/12/2019,24/03/2020,3.0,3.0,48.0
2857,514181629,1,19/07/2022,07/05/2023,RS,"1,20E+13",1.0,1.0,5.0,22.0,0.0,8.0,05/02/2023,09/20/2022 ,10/01/2023,10/08/2022,13/12/2022,99.0,3.0,48.0
2858,514488315,2,18/08/2022,02/03/2023,RS,"1,20E+13",1.0,1.0,3.0,22.0,0.0,8.0,20/01/2023,08/30/2022 ,10/01/2023,20/08/2022,12/12/2022,1.0,2.0,48.0
2860,512458579,1,04/08/2021,26/07/2022,SC,"1,20E+13",1.0,1.0,7.0,22.0,0.0,8.0,01/05/2022,11/10/2021,01/03/2022,10/09/2021,12/01/2022,3.0,2.0,48.0
2867,510077116,1,08/05/2020,29/01/2021,RS,"1,20E+13",1.0,1.0,5.0,22.0,0.0,8.0,30/10/2020,06/30/2020 ,10/10/2020,30/05/2020,22/09/2020,99.0,3.0,24.0
2872,511640526,1,02/03/2021,15/09/2021,PR,"1,20E+13",1.0,1.0,3.0,22.0,3.0,3.0,29/06/2021,03/26/2021 ,29/06/2021,26/03/2021,13/05/2021,2.0,3.0,48.0
2876,509913185,1,23/03/2020,25/03/2021,RS,"1,20E+13",50.0,1.0,5.0,22.0,0.0,8.0,25/10/2020,05/01/2020,15/10/2020,01/05/2020,20/10/2020,99.0,3.0,24.0
2880,506694414,1,28/05/2018,20/05/2019,RS,"1,20E+13",1.0,1.0,3.0,22.0,1.0,0.0,,,,,05/11/2018,11.0,3.0,31.0
2883,512382178,1,26/07/2021,29/06/2022,RS,"1,20E+13",1.0,1.0,5.0,22.0,0.0,8.0,30/03/2022,10/23/2021 ,23/02/2022,23/08/2021,15/12/2021,1.0,3.0,48.0
2887,512249340,1,07/07/2021,15/04/2022,PR,"1,20E+13",1.0,1.0,7.0,22.0,3.0,3.0,25/01/2022,09/22/2021 ,24/01/2022,21/09/2021,10/01/2022,1.0,3.0,48.0
2889,513789426,1,02/05/2022,15/04/2023,RS,"1,20E+13",1.0,1.0,5.0,22.0,0.0,8.0,15/11/2022,06/30/2022 ,01/10/2022,21/05/2022,30/09/2022,99.0,9.0,24.0
2895,512900988,1,07/10/2021,04/07/2022,PR,"1,20E+13",50.0,1.0,7.0,22.0,0.0,8.0,05/02/2022,10/22/2021 ,20/01/2022,03/10/2021,22/12/2021,99.0,3.0,48.0
2904,510266960,1,18/06/2020,23/11/2020,PR,"1,20E+13",1.0,1.0,3.0,22.0,0.0,8.0,31/10/2020,07/10/2020,01/10/2020,11/06/2020,23/09/2020,1.0,3.0,48.0
2907,511524986,1,02/02/2021,03/03/2023,PR,"1,20E+13",1.0,1.0,7.0,22.0,0.0,8.0,25/06/2021,02/28/2021 ,13/06/2021,16/02/2021,06/07/2021,1.0,3.0,24.0
2920,9806522,1,12/04/2017,22/01/2018,RS,"1,20E+13",1.0,1.0,3.0,22.0,2.0,8.0,30/11/2017,05/31/2017 ,01/11/2017,01/05/2017,19/10/2017,5.0,2.0,48.0
2922,510659859,1,19/08/2020,20/06/2021,RS,"1,20E+13",1.0,1.0,5.0,22.0,0.0,8.0,25/03/2021,11/28/2020 ,03/03/2021,25/10/2020,26/03/2021,99.0,9.0,31.0
2925,509316978,1,30/10/2019,15/09/2020,PR,"1,20E+13",1.0,1.0,7.0,22.0,2.0,3.0,21/06/2020,02/12/2020,10/06/2020,01/02/2020,29/06/2020,1.0,3.0,48.0
2933,508660242,1,22/07/2019,10/01/2021,RS,"1,20E+13",1.0,1.0,7.0,22.0,2.0,8.0,15/04/2020,12/10/2019,01/03/2020,15/10/2019,24/03/2020,3.0,3.0,48.0
2934,512351460,1,21/07/2021,16/01/2023,RS,"1,20E+13",1.0,1.0,3.0,22.0,0.0,8.0,10/03/2022,10/09/2021,10/01/2022,09/08/2021,21/12/2021,1.0,3.0,48.0
2937,511689586,1,12/03/2021,28/02/2022,SC,"1,20E+13",1.0,4.0,3.0,22.0,0.0,0.0,30/11/2021,,20/10/2021,,14/10/2021,99.0,9.0,17.0
2938,513050138,1,05/11/2021,20/06/2025,RS,"1,20E+13",50.0,1.0,5.0,22.0,3.0,8.0,15/04/2022,12/05/2021,15/03/2022,07/11/2021,18/04/2022,99.0,3.0,48.0
2945,511409753,1,05/01/2021,22/07/2021,RS,"1,20E+13",1.0,1.0,7.0,22.0,0.0,8.0,25/04/2021,01/03/2021,10/04/2021,27/12/2020,02/03/2021,99.0,9.0,48.0
2951,510078761,1,11/05/2020,17/02/2021,RS,"1,20E+13",1.0,1.0,3.0,22.0,0.0,8.0,26/11/2020,07/20/2020 ,28/10/2020,21/06/2020,29/10/2020,1.0,3.0,48.0
2952,508021766,1,06/02/2019,18/12/2019,PR,"1,20E+13",1.0,1.0,7.0,22.0,2.0,8.0,30/08/2019,03/18/2019 ,30/08/2019,16/03/2019,30/07/2019,1.0,2.0,24.0
2963,513083530,1,11/11/2021,28/08/2022,RS,"1,20E+13",50.0,1.0,5.0,22.0,0.0,8.0,30/03/2022,11/10/2021,10/03/2022,05/11/2021,25/03/2022,99.0,3.0,48.0
2973,511054643,1,22/10/2020,13/09/2021,PR,"1,20E+13",1.0,1.0,7.0,22.0,3.0,8.0,15/05/2021,12/15/2020 ,01/05/2021,15/10/2020,12/02/2021,1.0,3.0,31.0
2975,508305807,1,29/04/2019,20/01/2020,PR,"1,20E+13",50.0,1.0,3.0,22.0,2.0,8.0,10/09/2019,05/10/2019,10/08/2019,10/04/2019,17/07/2019,3.0,3.0,24.0
2976,508305807,1,29/04/2019,20/01/2020,PR,"1,20E+13",50.0,1.0,3.0,22.0,2.0,8.0,10/09/2019,05/10/2019,10/08/2019,10/04/2019,17/07/2019,3.0,3.0,48.0
2980,512521568,1,12/08/2021,15/06/2022,RS,"1,20E+13",1.0,1.0,5.0,22.0,0.0,8.0,19/03/2022,11/29/2021 ,18/01/2022,30/09/2021,31/12/2021,1.0,3.0,48.0
2983,511597408,1,22/02/2021,15/01/2022,RS,"1,20E+13",1.0,1.0,3.0,22.0,0.0,8.0,07/11/2021,06/30/2021 ,09/10/2021,01/06/2021,08/11/2021,2.0,3.0,17.0
2985,509007127,1,09/09/2019,15/06/2020,RS,"1,20E+13",1.0,1.0,7.0,22.0,2.0,8.0,15/04/2020,10/30/2019 ,01/04/2020,15/10/2019,11/03/2020,3.0,3.0,48.0
2986,512535204,1,13/08/2021,10/08/2022,RS,"1,20E+13",1.0,1.0,7.0,22.0,0.0,8.0,20/04/2022,12/10/2021,20/03/2022,30/10/2021,06/04/2022,3.0,2.0,48.0
2987,506929189,1,17/07/2018,15/07/2019,PR,"1,20E+13",1.0,1.0,7.0,22.0,2.0,3.0,19/03/2019,11/14/2018 ,18/03/2019,13/11/2018,17/12/2018,1.0,3.0,48.0
2991,512350314,1,21/07/2021,15/03/2022,PR,"1,20E+13",1.0,1.0,7.0,22.0,3.0,3.0,08/01/2022,09/20/2021 ,08/01/2022,20/09/2021,25/02/2022,1.0,3.0,48.0
2995,512377606,1,26/07/2021,20/05/2022,RS,"1,20E+13",1.0,1.0,5.0,22.0,0.0,8.0,20/02/2022,09/10/2021,20/01/2022,30/08/2021,05/01/2022,1.0,2.0,48.0
2996,514316642,1,29/07/2022,15/05/2023,RS,"1,20E+13",1.0,1.0,7.0,22.0,0.0,8.0,13/03/2023,10/19/2022 ,23/02/2023,01/10/2022,20/12/2022,2.0,3.0,48.0
2997,513299280,1,27/12/2021,25/07/2022,SC,"1,20E+13",1.0,1.0,3.0,22.0,3.0,8.0,01/05/2022,01/31/2022 ,01/04/2022,01/01/2022,26/04/2022,2.0,3.0,17.0
3002,508322727,1,03/05/2019,27/06/2020,PR,"1,20E+13",1.0,1.0,3.0,22.0,2.0,0.0,21/08/2019,06/21/2019 ,01/08/2019,01/06/2019,23/07/2019,3.0,3.0,24.0
3003,513093229,1,16/11/2021,06/08/2022,PR,"1,20E+13",1.0,1.0,7.0,22.0,0.0,8.0,08/04/2022,11/25/2021 ,25/03/2022,11/11/2021,13/04/2022,1.0,3.0,17.0
3005,508942708,1,28/08/2019,20/07/2020,RS,"1,20E+13",1.0,1.0,7.0,22.0,2.0,8.0,20/04/2020,11/30/2019 ,20/03/2020,01/11/2019,16/03/2020,99.0,9.0,48.0
3011,510177869,1,28/05/2020,26/02/2021,RS,"1,20E+13",1.0,1.0,3.0,22.0,0.0,8.0,30/11/2020,06/30/2020 ,01/10/2020,01/06/2020,08/10/2020,3.0,3.0,24.0
3012,514219471,1,21/07/2022,10/05/2023,RS,"1,20E+13",1.0,1.0,5.0,22.0,0.0,8.0,20/02/2023,09/30/2022 ,15/01/2023,05/08/2022,19/12/2022,99.0,3.0,48.0
3013,506286544,1,26/02/2018,23/04/2019,PR,"1,20E+13",50.0,1.0,3.0,22.0,2.0,8.0,31/08/2018,03/30/2018 ,01/08/2018,01/02/2018,07/06/2018,1.0,3.0,48.0
3023,506887507,1,09/07/2018,21/06/2019,PR,"1,20E+13",1.0,1.0,3.0,22.0,2.0,8.0,10/02/2019,10/05/2018,07/02/2019,20/09/2018,28/12/2018,1.0,3.0,48.0
3024,508849905,1,16/08/2019,15/01/2020,PR,"1,20E+13",1.0,1.0,3.0,22.0,2.0,3.0,03/11/2019,06/11/2019,03/11/2019,11/06/2019,16/10/2019,2.0,3.0,48.0
3025,514485522,1,18/08/2022,21/04/2023,RS,"1,20E+13",1.0,1.0,5.0,22.0,0.0,8.0,20/01/2023,08/30/2022 ,20/12/2022,12/08/2022,19/12/2022,1.0,3.0,48.0
3029,510113721,1,18/05/2020,15/04/2021,RS,"1,20E+13",1.0,1.0,3.0,22.0,0.0,0.0,20/01/2021,,20/12/2020,,25/08/2020,99.0,9.0,24.0
3030,509761227,1,13/02/2020,05/02/2021,RS,"1,20E+13",1.0,1.0,5.0,22.0,0.0,8.0,10/11/2020,06/30/2020 ,10/09/2020,20/05/2020,20/10/2020,99.0,9.0,24.0
3042,514134195,1,12/07/2022,02/05/2023,RS,"1,20E+13",1.0,1.0,5.0,22.0,0.0,8.0,31/01/2023,08/31/2022 ,15/12/2022,05/08/2022,08/12/2022,99.0,9.0,48.0
3045,510679332,1,21/08/2020,30/04/2021,RS,"1,20E+13",1.0,1.0,5.0,22.0,0.0,8.0,01/02/2021,08/18/2020 ,20/01/2021,11/08/2020,26/11/2020,99.0,3.0,48.0
3048,513042834,1,04/11/2021,01/11/2022,PR,"1,20E+13",1.0,1.0,7.0,22.0,0.0,8.0,30/06/2022,01/29/2022 ,25/06/2022,26/01/2022,09/05/2022,3.0,3.0,110.0
